date,province_thai,province_eng,region_thai,region_eng,variable,value
01-01-19,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_thai,841830
01-01-19,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_thai,63777
01-01-19,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_thai,183487
01-01-19,ตาก,Tak ,ภาคเหนือ,north,no_tourist_thai,236008
01-01-19,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_thai,364864
01-01-19,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_thai,77299
01-01-19,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_thai,253752
01-01-19,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_thai,74753
01-01-19,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_thai,106656
01-01-19,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_thai,111305
01-01-19,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_thai,113044
01-01-19,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_thai,124175
01-01-19,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_thai,76374
01-01-19,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_thai,107592
01-01-19,น่าน,Nan ,ภาคเหนือ,north,no_tourist_thai,111445
01-01-19,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,61619
01-01-19,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,631397
01-01-19,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,135391
01-01-19,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,96871
01-01-19,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,992396
01-01-19,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,180076
01-01-19,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,70956
01-01-19,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,203920
01-01-19,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,83928
01-01-19,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,209451
01-01-19,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_thai,183092
01-01-19,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,130719
01-01-19,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,188092
01-01-19,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,65700
01-01-19,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,265790
01-01-19,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,297757
01-01-19,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,115844
01-01-19,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,57363
01-01-19,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,20972
01-01-19,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_thai,36182
01-01-19,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_foreign,2425014
01-01-19,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_foreign,2363
01-01-19,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_foreign,168776
01-01-19,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_foreign,5836
01-01-19,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_foreign,559
01-01-19,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_foreign,11699
01-01-19,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_foreign,248
01-01-19,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_foreign,5281
01-01-19,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_foreign,30373
01-01-19,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_foreign,60878
01-01-19,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_foreign,209328
01-01-19,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_foreign,421
01-01-19,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_foreign,3731
01-01-19,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_foreign,4553
01-01-19,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_foreign,45211
01-01-19,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_foreign,3799
01-01-19,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_foreign,1748
01-01-19,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_foreign,70307
01-01-19,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_foreign,127972
01-01-19,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_foreign,937411
01-01-19,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_foreign,6956
01-01-19,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_foreign,81544
01-01-19,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_foreign,2456
01-01-19,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_foreign,13125
01-01-19,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_foreign,69188
01-01-19,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_foreign,34620
01-01-19,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1333007
01-01-19,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_foreign,797
01-01-19,ตรัง,Trang ,ภาคใต้,south,no_tourist_foreign,24316
01-01-19,ระนอง,Ranong ,ภาคใต้,south,no_tourist_foreign,7054
01-01-19,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_foreign,10583
01-01-19,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_foreign,154
01-01-19,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,43417
01-01-19,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_foreign,10962
01-01-19,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_foreign,42389
01-01-19,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,378823
01-01-19,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,242563
01-01-19,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,384791
01-01-19,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,357114
01-01-19,สตูล,Satun ,ภาคใต้,south,no_tourist_foreign,20079
01-01-19,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_foreign,2238
01-01-19,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,67226
01-01-19,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,331956
01-01-19,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_foreign,582
01-01-19,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_foreign,6339
01-01-19,ตาก,Tak ,ภาคเหนือ,north,no_tourist_foreign,5646
01-01-19,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,22744
01-01-19,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_foreign,3468
01-01-19,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_foreign,2159
01-01-19,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,9039
01-01-19,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,10762
01-01-19,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_foreign,6577
01-01-19,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,33424
01-01-19,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_foreign,979
01-01-19,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_foreign,291
01-01-19,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,43029
01-01-19,น่าน,Nan ,ภาคเหนือ,north,no_tourist_foreign,2204
01-01-19,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,522
01-01-19,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7972
01-01-19,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,718
01-01-19,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,7434
01-01-19,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,20376
01-01-19,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,5487
01-01-19,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1848
01-01-19,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,14565
01-01-19,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,833
01-01-19,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,2774
01-01-19,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_foreign,2429
01-01-19,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,3605
01-01-19,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,71173
01-01-19,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,278
01-01-19,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,17081
01-01-19,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,18674
01-01-19,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,394
01-01-19,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1871
01-01-19,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,818
01-01-19,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,161
01-01-19,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,81926.49
01-01-19,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,457.24
01-01-19,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,1438.73
01-01-19,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,347.79
01-01-19,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,101.79
01-01-19,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,407.98
01-01-19,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,69.61
01-01-19,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,132.07
01-01-19,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,527.42
01-01-19,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,307.92
01-01-19,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,796.19
01-01-19,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,164.49
01-01-19,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,292.96
01-01-19,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,450.01
01-01-19,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2695.15
01-01-19,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,344.93
01-01-19,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,487.61
01-01-19,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2352.55
01-01-19,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3755.1
01-01-19,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,27896.45
01-01-19,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,844.48
01-01-19,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,2073.22
